user,sum_score,mean_score,degree,closeness,betweenness,load,eigenvector,listed,followers,reply_sent,reply_recieved,mention_sent,mention_recieved,tweet_sent,tweet_recieved
masontherusso,1.5386748445985297,0.17096387162205884,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,6.768143701227065e-06,1.8731640533749106e-06,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
rash_is_me,1.5386748071352487,0.1709638674594721,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,1.8357007723074123e-06,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
SkoWifey,1.5386747509403271,0.1709638612155919,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,1.7795058507061651e-06,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
RIPHershey,1.5386747509403271,0.1709638612155919,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,6.768143701227065e-06,1.7795058507061651e-06,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
stileyfbaby_,1.5386745823555623,0.17096384248395136,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,6.768143701227065e-06,1.6109210859024232e-06,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Bigmanpfc,1.5386745261606407,0.1709638362400712,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,6.768143701227065e-06,1.5547261643011759e-06,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
dougiehd,1.5386744886973596,0.1709638320774844,0.0009557183816502069,0.5016042780748663,0.0011747987453465864,0.001174801805771188,0.036198371340463,1.353628740245413e-05,1.5172628832336775e-06,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
hdiaz247,1.5386744137707975,0.17096382375231084,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,1.4423363210986811e-06,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
nazir309,1.5386743763075164,0.17096381958972404,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,1.404873040031183e-06,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
red65reader,1.5386743763075164,0.17096381958972404,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,1.404873040031183e-06,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
GardeGar,1.5386743201125948,0.17096381334584387,0.0006371455877668046,0.5016042780748663,0.0003803939342680104,0.0003803939128603099,0.036198371340463,6.768143701227065e-06,1.3486781184299356e-06,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
sourjiu,1.5386742826493136,0.17096380918325707,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,6.768143701227065e-06,1.3112148373624375e-06,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Parkii3,1.538674188991111,0.17096379877679013,0.0006371455877668046,0.5016042780748663,3.9277639649117267e-05,3.927763743866156e-05,0.036198371340463,9.47540118171789e-05,1.2175566346936918e-06,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
catriz110,1.5386740953329083,0.17096378837032314,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,2.707257480490826e-05,1.1238984320249464e-06,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
meghandeirdra,1.5386740578696272,0.17096378420773636,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,6.768143701227065e-06,1.086435150957448e-06,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
BBOY1602,1.5386740204063463,0.1709637800451496,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,6.768143701227065e-06,1.04897186988995e-06,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
vanessa_rath,1.538673945479784,0.170963771719976,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,9.740453077549535e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
radelster,1.5386738330899408,0.17096375923221563,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,6.768143701227065e-06,8.616554645524589e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
JakesRandomActs,1.5386737394317382,0.1709637488257487,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,7.679972618837133e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
zaheea01,1.5386737207000976,0.17096374674445527,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,7.492656213499642e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
KUMARSATYAM007,1.5386736832368166,0.17096374258186853,0.0006371455877668046,0.5016042780748663,2.5729724898967516e-05,2.573284999054507e-05,0.036198371340463,0.0,7.11802340282466e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
abhisek_4u,1.5386736457735357,0.17096373841928175,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,6.743390592149678e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
VelleMarie1,1.5386736083102543,0.17096373425669492,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,6.368757781474696e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
ladyolay,1.538673589578614,0.17096373217540156,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,6.181441376137204e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
sunil19sandy,1.5386735708469734,0.17096373009410815,0.0012742911755336092,0.5016042780748663,0.0013598079889709067,0.001359811038983611,0.036198371340463,0.0,5.994124970799714e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
gobluebeth,1.5386735521153327,0.17096372801281476,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,5.806808565462223e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
CoolCareless,1.5386734959204111,0.17096372176893457,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,5.24485934944975e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
abhiikaushikk,1.5386734584571302,0.1709637176063478,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,4.870226538774768e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
CherlyzerN,1.5386734584571302,0.1709637176063478,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,4.870226538774768e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
gabsmandelli,1.5386734209938493,0.17096371344376105,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,4.4955937280997855e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
joshhicks1,1.5386734022622086,0.17096371136246763,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,4.3082773227622944e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
CameronRainbow1,1.5386734022622086,0.17096371136246763,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,4.3082773227622944e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
rajan10896,1.538673383530568,0.17096370928117421,0.0006371455877668046,0.5016042780748663,0.0005740415591210643,0.0005740415268153183,0.036198371340463,0.0,4.1209609174248033e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
ChelseaDSWalker,1.538673383530568,0.17096370928117421,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,4.1209609174248033e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Jadeo_22,1.538673383530568,0.17096370928117421,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,4.1209609174248033e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
n0tynicole,1.538673383530568,0.17096370928117421,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,4.1209609174248033e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
beckynd97,1.5386733647989277,0.17096370719988085,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,3.9336445120873123e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Pinky63967525,1.5386733647989277,0.17096370719988085,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,3.9336445120873123e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
1Lucasmeireles,1.5386733647989277,0.17096370719988085,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,3.9336445120873123e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
adi190290,1.538673346067287,0.17096370511858744,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,3.746328106749821e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
iDeivis,1.5386733273356463,0.17096370303729402,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,6.768143701227065e-06,3.55901170141233e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
kyle09310837,1.538673308604006,0.17096370095600066,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,3.371695296074839e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Hkswala,1.5386732711407247,0.17096369679341386,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,2.997062485399857e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
eyeslaser991,1.5386732336774438,0.17096369263082709,0.0006371455877668046,0.5016042780748663,0.0011485760693448516,0.0011485760047056175,0.036198371340463,0.0,2.622429674724875e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
workingmommylah,1.5386732149458033,0.1709636905495337,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,2.435113269387384e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
ashhole1214,1.5386731962141629,0.1709636884682403,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,6.768143701227065e-06,2.2477968640498927e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
KunalCh16250487,1.5386731774825222,0.17096368638694692,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,2.0604804587124017e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Smit3930,1.5386731400192413,0.17096368222436015,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,1.6858476480374195e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
MsaniLungani,1.5386731212876006,0.17096368014306673,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,1.4985312426999285e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Mohamed03804323,1.5386731212876006,0.17096368014306673,0.0006371455877668046,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,1.4985312426999285e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
weedgoku1,1.5386731025559601,0.17096367806177334,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,1.3112148373624374e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
rishipathak88,1.5386731025559601,0.17096367806177334,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,1.3112148373624374e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
tomcauser41,1.5386730838243197,0.17096367598047996,0.0006371455877668046,0.5016042780748663,3.9277639649117267e-05,3.927763743866156e-05,0.036198371340463,0.0,1.1238984320249464e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
DonaldMaulidi,1.5386730838243197,0.17096367598047996,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,1.1238984320249464e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
DavidvanEcke,1.5386730838243197,0.17096367598047996,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,1.1238984320249464e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Brlnt_Bhrtvsi,1.5386730838243197,0.17096367598047996,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,1.1238984320249464e-07,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Professor_551,1.538673065092679,0.17096367389918654,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,9.365820266874553e-08,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
mo55tar,1.538673065092679,0.17096367389918654,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,9.365820266874553e-08,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
NosyObi,1.538673065092679,0.17096367389918654,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,9.365820266874553e-08,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Lokcoexist,1.5386730463610385,0.17096367181789318,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,7.492656213499642e-08,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
drummerghera,1.5386730463610385,0.17096367181789318,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,7.492656213499642e-08,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
kinjalmihir,1.5386730463610385,0.17096367181789318,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,7.492656213499642e-08,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Shay96683194,1.538673027629398,0.1709636697365998,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,5.619492160124732e-08,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
heidi_skinner18,1.5386730088977574,0.17096366765530638,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,3.746328106749821e-08,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
MOHAMED65932843,1.5386730088977574,0.17096366765530638,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,3.746328106749821e-08,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Amanda1302,1.5386730088977574,0.17096366765530638,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,3.746328106749821e-08,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
DudeDavidTruong,1.5386730088977574,0.17096366765530638,0.0006371455877668046,0.5016042780748663,0.0011485760693448516,0.0011485760047056175,0.036198371340463,0.0,3.746328106749821e-08,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Vinaysh96437585,1.5386730088977574,0.17096366765530638,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,3.746328106749821e-08,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
NicolaBrookes14,1.5386730088977574,0.17096366765530638,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,3.746328106749821e-08,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
I_Do_Badges,1.5386730088977574,0.17096366765530638,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,3.746328106749821e-08,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
RohanGu82349090,1.5386730088977574,0.17096366765530638,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,3.746328106749821e-08,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
andrewbcrumrine,1.5386730088977574,0.17096366765530638,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,3.746328106749821e-08,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
linktoankush,1.5386730088977574,0.17096366765530638,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,3.746328106749821e-08,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Qamar77966510,1.538672990166117,0.170963665574013,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,1.8731640533749106e-08,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
LucaRenzi16,1.538672990166117,0.170963665574013,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,1.8731640533749106e-08,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
ankitbansal171,1.538672990166117,0.170963665574013,0.0006371455877668046,0.5016042780748663,0.0011490690204475748,0.0011490689557805986,0.036198371340463,0.0,1.8731640533749106e-08,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
stadtrucker,1.538672990166117,0.170963665574013,0.0009557183816502069,0.5016042780748663,0.00031134559381672803,0.0003113487028344978,0.036198371340463,0.0,1.8731640533749106e-08,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Userfriendly01,1.538672990166117,0.170963665574013,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,1.8731640533749106e-08,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
peremesd,1.538672990166117,0.170963665574013,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,1.8731640533749106e-08,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
psuedoname,1.538672990166117,0.170963665574013,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,1.8731640533749106e-08,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
YuShi07647154,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Hema52354178,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
NNuwomi,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
AshleyD28356346,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Harvind87941684,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
QNellieeee,1.5386729714344765,0.1709636634927196,0.0006371455877668046,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
TraceyS80015035,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Josh21961622,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
AngelaHain4,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
loofis,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
ObisamiO,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
M7mdqh,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
ForbushDeb,1.5386729714344765,0.1709636634927196,0.0006371455877668046,0.5016042780748663,2.5729724898967516e-05,2.573284999054507e-05,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
JMNZNSZN,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
McgaheyNix,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
CouchCarlee,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Chandra36083774,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
WolfysLife,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
suboth13,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Neldo29631666,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
maybeharsh,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
babar1i3,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Jirving1101,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Saloni65079727,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
bluedev31506971,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
whatthehank,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
TammyNO4,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
KollarKollars,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
KadzombeRichman,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
RafigAbuhasna,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Twin98111674,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
MarioRiccardi10,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Malik84438010,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
DavidPe74413408,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
RikGurp,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
dan72329106,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
ChakareTina,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Najeeb41538773,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
BrianNavy3,1.5386729714344765,0.1709636634927196,0.0006371455877668046,0.5016042780748663,2.5729724898967516e-05,2.573284999054507e-05,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
ClydePa75026457,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Journey16476038,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
Ihsanul99512638,1.5386729714344765,0.1709636634927196,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
SteveCoppinger1,1.5386729714344765,0.1709636634927196,0.0015928639694170114,0.5016042780748663,0.0037303581747468798,0.003730357964810854,0.036198371340463,0.0,0.0,0.0008703220191470844,1.0,0.0,0.0,0.0,0.0
maceyyjames,1.5386681030915976,0.17096312256573307,0.0003185727938834023,0.5018200649110583,2.5729724898967516e-05,2.573284999054507e-05,0.036198371340463,0.0,9.871574561285779e-06,1.0,0.0006397952655150352,0.0,0.0,0.0,0.0
sangthan_yuva,1.5386607228252274,0.17096230253613637,0.0,0.5018200649110583,0.0,0.0,0.036198371340463,0.0,2.491308190988631e-06,1.0,0.0006397952655150352,0.0,0.0,0.0,0.0
HTired89,1.5386596553603307,0.17096218392892562,0.0009557183816502069,0.5018189599828804,0.0,0.0,0.036198371340463,0.0,2.528771472056129e-06,1.0,0.0006397952655150352,0.0,0.0,0.0,0.0
IamMrSuri,1.5386575761482313,0.17096195290535904,0.0003185727938834023,0.5018189599828804,0.0005651684392720482,0.0005651684074656613,0.036198371340463,0.0,4.4955937280997855e-07,1.0,0.0006397952655150352,0.0,0.0,0.0,0.0
JL3M0N5,1.5385975086067207,0.1709552787340801,0.0012742911755336092,0.5017115960633289,0.0011743057942438632,0.0011743088546962068,0.03624585503490931,0.0,2.622429674724875e-07,1.0,0.0006397952655150352,0.0,0.0,0.0,0.0
Sayantinis,1.538550118570477,0.17095001317449746,0.0006371455877668046,0.5017115960633289,0.0,0.0,0.036198371340463,6.768143701227065e-06,3.55901170141233e-07,1.0,0.0006397952655150352,0.0,0.0,0.0,0.0
brewnas,1.5384915590423238,0.1709435065602582,0.0012742911755336092,0.5016042780748663,0.0023374156805442835,0.0023374155489998753,0.036198371340463,0.0011099755670012385,4.911436147949016e-05,1.0,0.0006397952655150352,0.0,0.0,0.0,0.0
Cthulhu_is_lord,1.5384828113661946,0.17094253459624384,0.0003185727938834023,0.5016042780748663,0.0,0.0,0.036198371340463,2.0304431103681193e-05,4.0366685350229326e-05,1.0,0.0006397952655150352,0.0,0.0,0.0,0.0
